130447-37-9	CYP24A1
130495-35-1	ADCYAP1;BDNF;CASR;DDIT3;F2RL1;GRM1;HSPA5;INS;LEP;MAPK1;MAPK3;MYL9;NOS3;PTGS2;TRPC3;TRPC6
1305-62-0	ALPL;COL1A1;ESR1;POLG;POLG2;TFAM;TRPV1
1305-79-9	BGLAP;PECAM1;VWF
13058-04-3	TNF;MVK;HMGCR
130580-02-8	HTR2A
1306-06-5	CCL2;CCL3;IL1B;IL6;MGP;NOS2;TNF
1306-19-0	HAVCR1;TNF
1306-24-7	MAPK14
130603-71-3	GPX1
130663-39-7	AGT;AGTR2;VEGFA;KNG1;UBE2V2
130693-82-2	CA2;CA3
13071-79-9	NR1I2;FSTL1;ELMO2;SALL1;BANK1;GRM2;COL1A1;CA11;PRDM2;CAVIN3;GPR55;CD38;DUSP4;ATP11AUN;SEC14L1;PDZD3;CLCN4;ADAM23;CD53;CDH8;RBPMS;OLFML2A;FSTL5;AHRR;KLHL6
130717-51-0	PTGS1
13072-89-4	SCN8A
130726-68-0	NR1I3
13073-35-3	TNF;IL1B;PDCL3;DECR1;RPS18;UQCR11;CLCN4;SDC2;BTF3;MAN2B1;ACADL;PCCB;RPL4;ACO2;UBE2N;C1QBP;CADPS2;TMED7;DCAF11;GPX4;WDR26;ABHD14B;SERPINA4;MRO;NEU2
13074-00-5	DHODH
13074-39-0	TDP1
130783-37-8	ADRB1;ADRB2;ADRB3
1308-78-7	ATOX1;CCS;COX17
130817-71-9	CHRM3
130841-70-2	CYP2A6;PTAFR
1309-37-1	TNF;BAX;SOD2;CAT;PARP1;IL6;DDIT3;CYP1A1;H2AX;GPR84;CASP3;FOS;H2BC9;ENO2;MAPK1;CXCL8;NOX4;BCL2L11;MAPK3;BCL2;CD83;HYAL1;H2BC7;EGR2;TBC1D2
1309-42-8	CASP1;CHRNA4;CHRNB2;CXCL10;IL1B;IL1R1;IL2;NLRP3;PYCARD;TLR4
1309-48-4	BAX;BCL2;BIRC5;CASP3;CASP8;CASP9;CAT;CFLAR;CYCS;FADD;FAS;FASLG;INS;TNFRSF10A;TNFRSF1A;TP53;TRAF2
1309-64-4	CHRNA4;CHRNB2;ITGAM;MAP2K4;MAPK8;PARP1;PML;RARA;SUMO1
130958-63-3	CASP3
13096-46-3	NQO1;POR;UGT1A6;UGT1A7C
130965-73-0	ALB
131-11-3	ACR;IGF1;CRP;CHST14;MSH2;ACTR2;AR;AFP;ADORA1;XDH;H1F7;IRAK1;PNPT1;PDE1C;NOSTRIN;SORL1;NAT10;SLK;COL1A1;ALDOC;PDCD4;STK17A;CDK8;HDAC7;CETN3
131-16-8	ACOX1;CYP1A1;CYP1A2;CYP2B1;CYP2C11;CYP2E1;ESR1;ESR2;HSD11B2;NR1I3;PPARA;PPARB;PPARG;RXRA;RXRB;RXRG
131-17-9	ACHE;ADH;ALDH4A1;AR;CA1;CAT;COX2;DHCR7;ETFB;HAO1;HSP70;NEFH;NR1I3;PRDX1;SOD2;TUBB;TUBB4B
131-18-0	STAR;INSL3;ESR1;CYP11A1;CYP17A1;SCARB1;NR0B1;ESR2
131-48-6	CMAS;GNE;NANS
131-53-3	AFP;ESR1;ESR2;NCOA2;NR1I3;SHBG
131-55-5	AHR;C3;CYP11A1;CYP17A1;ER;ESR1;ESR2;ESR2A;ESR2B;ESRRA;HSD3B1;NR4A1;SPRR1B;STAR;THRA;THRB;TPO;TRH;TSHB;VTG
131-56-6	AR;CCND1;CDH1;CDH2;CDKN1A;ESR1;ESR2;ESR2A;ESR2B;FLG;FSHB;NR1I3;SHBG;SNAI1;SNAI2;TFF1;TPO
131-57-7	ESR1;AR;FLG;TFF1;ESR2;CASP3;FOXL2;CASP9;AHR;SOX9;AIF1;BAK1;OGDH;NCOA2;BAX;UQCR11;ATP5G2;ACBD3;CNPY4;CYP19B;FUS;UQCRC1;CYP1A1;COX7A2;GSTP1
131-70-4	VIM;RELA;THRB;CGB3;PPARG;AR;CDC25B;CGA;IRX3;EPB41L3;CASP3;RASD1;RBMX;HSPB1;IKBKB;ZCCHC18;TJP1;NCOR2;OCLN;WNT8A;SEPTIN9;PPARA;DDB1;SEMA4D;TRP53
131-99-7	IL1B;MPO;TNF;TP73
1310-58-3	CFL1;HSPB1;IL1A;SOD1
1310-73-2	EGFR;EZR;HLA-G;IER3;IL1B;IL22;KCNK3;MT2;PLAU;TRIM10;TRIM31;TRIM40
13103-34-9	AR;CAT;DBI;ESR1;HMGCS1;HPGD;MAF;MB;NOX2;NOX4;PCNA;SPDEF
13104-21-7	ACHE
131080-42-7	ADORA1
13115-71-4	SLC15A1
13117-60-7	AR;CREB1;CREM;CYP51;EGF;HIF1A;IRS2;MAPK1;MAPK3;NR4A2;PPARGC1A;PRKAR2B;RPS6;VEGFA
131185-37-0	ADORA1
1312-81-8	ALB;TNF
131202-22-7	ABCC1;GCLC
13121-70-5	CGB3;CYP19A1;HSD17B1
131221-62-0	CYP7A1
131258-00-9	AHR;CAT;CCL2;CCL3;CYP1B1;GLRX2;GPX3;GSR;GSTA1;GSTA4;GSTM1;GSTM2;GSTM3;NQO1;SOD1;TXN2;TXNRD1
1313-13-9	ACHE;GPT
1313-27-5	CAT;NQO1
1313-82-2	IL6;SOD1
1313-85-5	NFE2L2;TXN
1313-99-1	CASP3;HMOX1;PARP1;CXCL3;NDRG1;H2AX;CXCL1;ERN1;CLSPN;PLPP3;CASP9;NFKB1;CHUK;CXCL2;NFKBIA;MATN1;ARMCX6;CASP12;GATA3;TBX2;EIF2AK3;DDIT3;HSPA5;CLMP;ELMO2
131341-86-1	ESR1;MIR21;CCND1;ESR2;PDCD4;PGR;BCL2
131356-86-0	ABCC1
13138-45-9	CXCL8;IL6;NFKB1
131384-80-0	BAX;BCL2L1;BID;CASP3;CYCS
1314-13-2	OVAL;ICAM1;CASP3;CXCL8;IL6;CASP9;CAT;JUN;CASP8;ALB;MYD88;AKT1;HMOX1;CCL2;TNF;PTGS2;BCL2;FAS;IL1B;DDIT3;BAX;MAPK1;RAC1;TLR6;MAPK3
1314-23-4	ACTB;ALPL;ARHGDIB;CCND1;FTL1;IBSP;ITGB1;MMP9;SP7;TIMP1;TNF
1314-62-1	HBEGF;STAT1;CXCL8
131403-76-4	CYP2B6;CYP3A4;NR1I2;NR1I3;RXRA
13147-25-6	GJB1
131549-85-4	AKR1B10;HMGB1;IFNG;IL13;IL1A;IL1B;IL5;IL6;MPO;NQO1;SRXN1;TNF;TXNRD1
131575-03-6	OPRM1
131589-60-1	CFTR
13159-16-5	PTGS1
13164-03-9	CYP2A5;CYP2B10;CYP2B9
1317-36-8	ALB;GGT1;LHB;PRL
1317-38-0	HMOX1;SOD2;ATP7B;GADD45B;CAT;SERPINE1;NR4A1;IL6;GCLM;GPX4;NR4A3;GSR;LMNB1;SLC31A1;H2AX;ALB;MT1X;GADD45G;TUBB6;GGT1;RPLP0;MAPK1;MT1A;PRDX6;CXCL8
1317-54-0	IL10;IRAK1;TNFRSF1B
13171-00-1	AR;ESR1
13171-21-6	ACHE;CAT;GPX1;MAOA;MAOB;PNPLA6
131741-08-7	ATP2A2;KCNH2;NAT2;NPPA;NPPB;NR1H4;TNNC1
1318-59-8	ACHE;CAT;G6PD;GSR;H2AX;LDHB;SOD1;TXNRD1
131802-60-3	CYP2A2;CYP3A2;CYP3A23-3A1;CYP3A4
13183-79-4	ADCYAP1B;CACNG1;CELF4;FT2;HAS1;IGFBP3;NRCAMA;OAZ2B;PBLD2;SLC12A3;TNNI1A;USP13
131848-97-0	CACNA1E;CREB1;MAPK3;MIF;MMP2;TNF
131860-33-8	ABCG2;ACACA;CAT;CYP1A;CYP1A1;CYP1A2;CYP2B6;CYP3A4;FASN;IGFBP1;LEP;MAPK1;MMP9;RORC;SREBF1;TBC1D4;TNR1A;TRF
131875-08-6	BGLAP;CAMP;CCNE1;CDK2;CDKN1A;CDKN1B;RB1;VDR
13190-34-6	GSTA2;GSTP1
13190-97-1	CASP3;CUL3;HMOX1;HSF1;KEAP1;NFE2L2;RBX1;STUB1
13194-48-4	ACHE
132-21-8	KCNH2;SLC22A2
132-22-9	ABCB1;ABCB4;ABCC1;ALB;BCHE;CXCL8;CYP2D6;F3;HRH1;HRH2;IL4;KCNH2;MPO;MUC5AC;SLC22A1;SLC22A2
132-64-9	AHR;CYP1A1;CYP1A2;CDKN1B
132-65-0	CYP1A;LRATA;GBGT1L3;SOCS3B;REEP6;CNKSR2B;PIR;HMX1;DGAT1A;SLCO2B1;NCS1A;CCL19;CRELD2;HPCA;CCL25B;RGS4;ACADL;PFKMA;NKX2.9;PSMD5;ETFA;S100Z;FETUB;WFIKKN1;DPYSL4
132-86-5	CYP1A;TRPA1
132138-76-2	CASP3;PNP
132160-32-8	CYP3A4
13217-66-8	CDKN1A;TP53;ALB;SIRT3;ADORA2A;TRP53;CCL2;APOA2;PTGS2;LYZ;NFE2L2;APOA1;PTH;APOB;RELA
13220-57-0	ABCB1;AHR;ARNT;CALCA;CCL20;CCND1;CCND3;CDK4;CDK6;GAP43;MAP2;MAPT;MYCN;NEFH;SST;TP53
132203-70-4	CYP2J2;ESR1;FGF2;NCOA2;NR1H4;PPARD;PPARG;TGFB1
13224-99-2	SLC2A2;SLC2A8
132368-08-2	BAX;BDNF;BIRC5;CASP10;CASP6;CYCS;TP53
132489-69-1	ERBB3;HSPA1A;IL1B;IL6;MAP2K1;MAP2K2;OGA;TNF
1325-87-7	SLCO2B1
132579-32-9	FCER1G;PTAFR;PTGS2
13265-10-6	CHRM1;CHRM2;CHRM2A;CHRM3;CHRM4;CHRM5
1327-53-3	CASP3;BCL2;BAX;HMOX1;PARP1;CASP9;PML;MAPK1;MAPK3;CDKN1A;AKT1;TP53;CAT;TNF;RELA;NFE2L2;CASP8;MMP9;JUN;PTGS2;BIRC5;BCL2L1;MYC;IL1B;MAPK8
13270-61-6	TGFB1;CASP3;BCL2;TNF;BAX;TOP2A
132746-60-2	PNOC;POMC;TAC1;TACR1;TRPV1
132832-27-0	DHFR;GSTA3;GSTM1;GSTP1
13284-07-6	ABCB1;CHEK1;CHEK2;TP53
132861-87-1	ADORA1;ADORA3
132880-11-6	ALOX5;MPO;IL13;TNF;CXCL8;MUC5AC;IL6
1329-86-8	GABBR1;GABRA2;GABRB1;GLRA1;IL1B;KCNJ2;NPY;NPY1R;TNF
132907-72-3	HTR3A
13292-46-1	NR1I2;CYP3A4;ABCB1;CYP2B6;PRKDC;CYP2C9;NCOA1;SLCO1B1;HNF4A;CYP2C8;CYP2E1;CYP1A1;RXRA;CYP2A6;NR1I3;ABCC2;CASP3;CYP2C19;SLCO1B3;FAS;CYP3A5;ABCC3;SLC22A1;CYP3A11;UGT1A1
13296-76-9	BCL2;CAT;GADD45A;GPT;GSR;PPARG;TP53
133-06-2	AKT1;CCND1;CYP3A4;DIO1;ESR1;GSK3B;GSTP1;HPRT1;HSP70BB;MYC;NR1I2;NR1I3;PTK2B;TOP2A;TSC22D1
133-07-3	HPRT1;HSP70BB
133-16-4	BCHE
133-32-4	ACHE;ADA;BCHE;MPO;NFKBIA;PARP1
133-38-0	CASP3
133-51-7	APAF1;BAK1;BAX;BCL2;CASP3;CASP7;CASP9;FLT1;HIF1A;KDR;NRP1;PECAM1;TP53;VEGFA
133-67-5	SLC12A4;SLC12A7;SLC47A1;SLC47A2;TPMT
133-89-1	GALE;GPR17;UXS1
133-91-5	EDN1;EDNRA
1330-43-4	STS
133025-23-7	FOS;HTR1A
13306-67-7	AKR1C4
133099-04-4	CHRM2;CHRM3;KCNH2
13311-84-7	AR;LHB;STAR;CBL;CYP17A1;CD38;ESR2;CYP1A1;KLK3;CYP19A1B;IDH1;RACK1;CLU;NR1I2;CYP3A4;SOD2;FSHB;ODC1;NR5A1;PRDX3;GNRH1;ESR1;CYP11A1;DIABLO;NDUFAB1
133155-90-5	HDAC1;HDAC3;HDAC6
133156-06-6	TAC1;TACR1;TRPV1
133186-49-9	BAD;BAX;BCL2;CASP3;CASP9;COL1A1;COL4A1;COL4A2;FN1;GSK3B;HMOX1;KEAP1;NFE2L2;NPHS2;NQO1;SLC6A3;SNCA
1332-21-4	TGFB1;TNF;SOD3;FGF10;CASP9;IL6;CXCL8;FAS;CDKN2A;TF;FOXO1;IL10;SMAD3;SERPINA1;TNFRSF1B;CXCL1;MSLN;IL5;IL1A;CFD;CSF1;CSF3;TFRC;PARP1;EPHX1
1332-58-7	F11;F12
1332-81-6	NQO1
133208-93-2	CES1;CES2;CHST1;CST;CYP1A1;CYP1A2;CYP3A4;LPL;SULT2A1
1333-38-6	GSTA1;GSTA2;GSTA3;GSTA4;GSTM1;GSTM5;GSTP1;GSTP2;GSTT1;NFE2L2;NQO1;PON1
1333-74-0	APP;CASP3;CAT;FOS;FOXO3;GFAP;JUN;MYH7;NPPB;NR1I2;PARP1;RELA;SIRT1;SOD1;SOD2;TLR4
1333-82-0	ALB;ATF2;CAT;CXCL8;CYP1A1;HMOX1;JUN;MAPK1;NQO1
133304-99-1	ALOX5;CYSLTR1
133310-38-0	NEIL1;OGG1
133343-34-7	NOS2;CASP3;APOB;NFE2L2;CXCL8;AHR;TNF;SPTAN1;AIFM1;BCL2;SOD1;IL6
133430-69-0	CXCL8
13345-21-6	AKR1B10;AKR1B10P1;AREG;ASPM;FST;GCLM;HSPB1;IL16;KLK13;SRXN1;SULT1A1;SULT1E1;UGT1A1;UGT2A1
13345-23-8	UGT2A1
13345-25-0	CYP1A1;CYP1B1;AKR1A1;CYP3A4;ABCC4;TP53;CYP2S1;HPRT1
13345-51-2	UGT1A1;UGT1A10;UGT1A9;UGT2B7
1335-47-3	NR1I3
13366-36-4	AR;SHBG
133681-84-2	CAT;NFKBIA;RELA
1337-83-3	ATF3;CXCL8;DNAJB4;GCLM;OR1D2
1338-24-5	AHR;AR;CCL2;CCL3;CCL4;CCL5;CSF1;CSF1R;CYP19A1B;CYP1A1;ESR1;ESR2A;IFNG;IL1B;IL6;MC2R;NCF2;NOS2;TNF;TNFRSF1A;VTG1
133865-89-1	MAOB
1339-63-5	ALAD;CASP3;CAT;COQ8A;CXCL8;DHODH;ETFDH;IL1B;IL6;NOS3;PARP1;PPARA;SLC25A3;TNF
13392-18-2	ADRB1;ADRB2;ADRB3;CAT;CXCL8;EDNRB;EPO;G6PD;LEP;LPO;MAPK1;MAPK3;MPO;REN
133920-06-6	CYP2A6;CYP2E1
13394-86-0	CCND1;CYP4B1;GJA1;GJB2;HMGB2;KRAS;MKI67;NAT1;NAT2;PCNA
13395-02-3	NQO1
134-01-0	PDGFA;PDGFB
134-32-7	AHR;CEACAM3;FAM83B;NPAS3;SULT3A1;TMEM132D;UGT1A9
134-35-0	ALDH1L1;FOLR1;FTCD;GNMT;MTHFR;MTR;MTRR;PCNA;SLC19A1;SLC46A1
134-46-3	ABCC11;ABCC5;TNFSF10;TYMS
134-58-7	MAPT
134-62-3	ACHE;CORT;IL10;IL6;CYP2B6;CYP2A6;CYP2B7P;CYP1A2;CYP3A4;CYP3A5;IL1A;CHRM2;IL1B;CYP1A1;ADRA1A;PFN1P2;HSD17B13;LINC01554;LINC01587;HCP5;LINC00482;AQP7P1;MAP2;GFAP;CYP2C19
134-81-6	DHRS3;DHRS7;EPHX2
134044-97-6	MAP2K4;MAPK8;NFKBIA;NOS2;PTGS2;RELA
13408-56-5	CASP3;ECR;FHIT;PTGS2;RXR;UGT1A3;VTG2
13408-62-3	HMOX1;POR
134098-61-6	ACHE;CCL2;DJR-1.1;ESR2;ESRRA;NFE2L2;NMNAT3;PARK7;PDR-1;PGR;PLAUR;PPARGC1A;RORC;SERPINE1;SNCA;THRA
13422-51-0	GUCY1A1;GUCY1B1;MMACHC;MTR
13422-55-4	CASP3;CASP7;MTR
134296-40-5	CACNA1C;KCNH2;SCN5A
1343-98-2	CAT;GPX1;SOD1;SOD2;TNF
134308-13-7	COMT;ACSL1;CYP1A2;CYP1A1;APOB;ALPI;ATP5MG;COX6C;DHCR24;ATP5ME;UGT1A9;RPS11;BBOX1;H2AZ2;REEP6;SOD2;NAT10;SULT2A6;NDUFS4;SF3B6;DDX18;TFR2;LAGE3;COX7A2;DOCK11
13434-13-4	NID1
1344-28-1	IL1B;SPP1;TNF;IL6;VCAM1
1344-95-2	ALPL;CCL2;CCL3;COL1A1;CXCL8;EGFR;FLT1;GSR;IGF1;IL6;KDR;MAPK1;MAPK3;RELA;SOD1;TGFB1;VEGFA
134404-52-7	PTH;CYP24A1
134448-10-5	CASP3;CASP6;CTSB;IFNG;IL1B;NLRP3;TNF
134470-38-5	ALOX5
13448-22-1	KCNH2
1345-25-1	BAX;CASP3;CXCL8;ICAM1
13450-90-3	PAM
134564-82-2	MAOA
134578-96-4	LTB4R
13463-39-3	ATP1A1
13463-40-6	BMP6;HAMP;SMAD4
13463-67-7	IL1B;CASP3;CCL2;TNF;IL6;MAPK1;MAPK3;BCL2;PTGS2;VCAM1;CCL3;HMOX1;BAX;CXCL1;CXCL8;NFKBIA;TP53;SOD2;CAT;ICAM1;CSF2;CYCS;CTSK;DNAJB1;CXCL10
13464-58-9	AS3MT
134665-72-8	CCNB1;CDC25C;CDK1;CDKN1A;CHEK1;TP53
134678-17-4	LPL;ME1;SLC6A4;FASN;REEP6;ALOX5AP;NAP1L5;FAIM;PIWIL2;D0KIST5;SERPINA1A;ELOVL3;GUCY1B1;AEBP1;SLC25A19;TIMP2;GANC;SVAL2;IKZF4;POU5F1;RNF151;HADH;OLFR970;ETV6;SPINK5
13472-45-2	AKT2;CCN2;CD74;CDKN1A;CRYAB;CSF3;EGR1;FBXW5;FN3K;GPT;HOXB5;HTATIP2;IGFBP2;NMT2;NQO1;S100A4;SKP2;STK26;TGFB1;TGFB2;XDH
13473-90-0	ALAD;CAT;GPX1;GSR;NFE2L2;SOD1;SOD2;TNF
13494-80-9	CASP1;CASP3;CASP8
13494-90-1	HMOX1;MT2A
134959-51-6	CNR1;CNR2;MAPK1;MAPK3;VEGFA;TRPA1
13497-85-3	CYCS
134981-78-5	CAT
135-19-3	ABCC1;AHR;AR;CES1;CYP1A1;CYP1A2;CYP1B1;CYP2B6;CYP2E1;CYP3A4;SSU-1;SULT1A1;SULT4A1;THRB;UGT1A7;UGT2B1;UGT2B15
135-62-6	NR3C1
135010-61-6	CASP3
13510-49-1	IFNG;ICAM1;TNF;JUN;FOS;CDKN1A;TP53
13523-86-9	ADRB1;ADRB2;ADRB3;AGT;ALB;HTR1A;HTR1B;MAPK1;MAPK3;PRL;REN
13530-65-9	AKT1;ATM;ATR;BRCA2;CXCL1;IL6;MKI67;MMP9;MRE11;RAD51;RAD51C;TXN;TXN2
13530-68-2	CDKN2A;TNF;TP53
135354-02-8	ACHE;KCNH2
13539-59-8	NR1I2
13545-04-5	SLC13A3
135467-92-4	TNF;RELA;IL6;CXCL8;IL1B;PTGS2;ICAM1;TLR4;TP53;CD40;MMP9;CCL11;NOS2;CASP7;VCAM1
13549-60-5	ADRB2;AOC1
13551-87-6	ALB;CAT;G6PD;GLB1;GSS;GUSB;POR;TH;XDH
13551-92-3	POR;XDH
135608-87-6	GGT1
135689-23-5	EDN1
135721-98-1	HTR1A
135729-61-2	HTR3A;KCNH2;TAC1
135911-02-3	ACTA2;TAC1;TACR1
13593-03-8	AHR;AR;BCHE;CAT;CYP1A1;CYP26B1;ESR1;ESR2;G6PD;GSR;HSD3B3;NR1I2;STAR
135947-75-0	PTAFR
135949-60-9	PENK
13597-99-4	ALB;GPT
136-77-6	AR;CAT;ESR1;GSR;TGM2
136087-85-9	AKR1A1;AKR1B1;AKR1B10;AKR1B8;CCL2;IL13;IL1B;IL6;JAK1;MAPK1;MAPK3;MUC5AC;NOS2;SPDEF;STAT6;TNF
13613-55-3	CAT
136164-66-4	APEX1;BIRC5;CCND1;MAPK1;MAPK3;NR3C1
136194-77-9	MAPK3;MAPK1;PRKCA;TNF;IL1B;MMP9;CHEK1;PTGS2;NTS;CHRNA5;ABCC2
136381-85-6	CCKAR
13642-52-9	ADRB1
136434-34-9	AR;CYP17A1;CYP1A2;CYP2D6;HMOX1;KCNH2;KCNJ3;KCNJ5;KCNJ6;NFE2L2;PRL
136440-70-5	TOP2
136449-85-9	CREB1
13647-35-3	APP;CASP3;CYP19A1A;ESR2;FGF9;FSHB;FSHR;GNRH1;HPGD;HSD3B2;HSD3B3;IGF1;LHB;PLAU;POMC;PSEN1;SERPINB2;SERPINE1;TIMP4
13655-52-2	ADRB1;ADRB2;ADRB3;ARRB1;ARRB2;EGFR;GNAS;GRK2;HBEGF;HTR2A;MAPK1;MAPK3;MIR125A;MIR125B-1;MIR150;MIR214;NPPA;ODC1;REN;SLC22A2
136587-13-8	ANXA5;CASP3;CDKN1A;CYCS;FASLG;FGF9/16/20;FOXO1;FOXO3;HMOX1;HSP-1;IL4;MT1;NFATC1;NOS3;PARP1;PRKG1;SM30A;SOD1;SPP1;SPP19L;TP53
136623-01-3	GRIK1;GRIK2
136668-42-3	ALOX5AP;C5;CXCL8;FPR1
13669-70-0	CALCA
13674-84-5	CYP11A1;CYP17A1;CYP19A1;CYP2C23A;CYP3A7;DIO1;FABP1;HSD3B2;IGF1;NR1I2;SULT1E1;SULT2A1;THRSP;TP53;TTR;UGT1A9
13674-87-8	ESR1;DDIT3;HSPA5;BAX;IGF1;BCL2;CASP3;AR;BECN1;SYN2A;IGF2A;TUBA1B;GAP43;ATF4;GHSR;CD36;CYP3A7;VTG1;HMGCR;GNRH2;SQSTM1;MTOR;THRSP;ESR2B;LHB
13681-87-3	MT1A;MT1E;MT2A;MTF1;NFE2L2
136817-59-9	CYP2C19;CYP2C9;CYP3A4
13682-92-3	CALR;CANX;CREB3L1;ERN2;HSPA5;STC2
136832-63-8	ABCC2
136959-96-1	IL1B;MMP9;NFKBIA;NR3C1;PLAT;SERPINE1
136982-36-0	ENPP2;MMP12;TAC1;TACR1
137-07-5	C1S;C4A;C4B
137-18-8	ACTA2;CASP1;CASP3;CD14;COL1A1;IL1B;TIMP1;TLR4;TNFRSF25;XIAP
137-26-8	HSD11B2;CXCL8;VEGFA;TNF;GCLM;MMP13;CAT;P2RX7;NR3C1;BCL2;SOD1;DNAJB4;TXNRD1;RUNX2;HSP22;NQO1;CYP2E1;HEG1;ICAM1;PRKCD;LOXL1;FTH1;TGFB1;HMOX1;ATF3
137-30-4	HSD11B2;HSD17B3;CYP17A1;LHCGR;HSD11B1;STAR;SCARB1;CASP1;CYP11A1;NR5A1
137-58-6	TRPV1;CYP3A4;CASP3;CALCA
137-66-6	DIO1;DIO2;DIO3;IL1RL1
137196-67-9	HTR4;PPP1R1B
137201-62-8	DPP3
137252-25-6	CASP8;CAT;CCL2;CYP1A1;CYP3A11;GSR;MMP1;PLA2G4C;PTGS2;TNFRSF11B;TOP2A;TOP2B;TRPA1;TRPV1;TRPV2;VWF
137403-12-4	HTR1B;HTR1D
137424-80-7	GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D
13743-07-2	HPRT;HPRT1
13746-66-2	CYP3A4;GUCY1A1;GUCY1B1;NOS3
137573-87-6	MGMT
13765-93-0	CASP1;CXCL10;IL18;IL1B;IL6;MYD88;TNF
13768-07-5	HMOX1;CAT;NFE2L2;MAPK1;CASP3;MAPK3;TP53;TNF;PARP1;GSR;IL6;BAX;CYP1A1;RELA;JUN;BCL2;NQO1;HIF1A;CDKN1A;VEGFA;CCND1;PTGS2;IL1B;SKN-1;MAPK8
137915-12-9	CYP1A1;CYP1A2;CYP1B1;CYP2A13;CYP2A6
138-52-3	ALB;TAS2R16
138-56-7	NR1I2
138-59-0	CCND1;CDKN1A;FGF7;IGF1;MIR300;NFKBIA;PCNA;RELA;VEGFA
138-81-8	ARF6;BGLAP;PLD1;STS
138-85-2	CBR1;CHUK;COL1A1;COL1A2;FN1;GGH;MAPK1;MAPK3;PON1
138-89-6	MGMT
138112-76-2	BDNF;DLG4;HTR2C;MAP2;MTNR1A;MTNR1B;NR3C1;PPP1R9B;SLC6A15;SYP
138147-78-1	GRPR
138194-10-2	ADRA1D
13823-29-5	AKT1;CCNE1;IRS1
138230-21-4	CYP3A4;LPO;MT2A
138356-08-8	SIGMAR1
13838-16-9	ALAD;CACNA1I;CXCL2;GABBR1;GABRA1;GABRA2;GABRB1;GLRA1;HMOX1;IFNG;IL1B;TNF
138381-45-0	ABCB4;TNF;MYL9;TP53;RHOA;ROCK1;ACTA2
138385-29-2	DHFR;NADK
138402-11-6	AGT;TGFB1;SMAD3;TNF;SMAD2;AGTR1
138449-07-7	TAC1;TACR1
138460-25-0	GNAT3
138605-00-2	CFTR;CYP19A1;CREB1;STAR;CYP17A1;MAPK1;MAPK3;CYP11A1;HSD3B2;CYP11B1;TNF;CYP11B2;INS1;CYP21A2;CGB3;HSD11B2;PTGS2;NR4A1;IL5;IL6;IL4;TH;AHR;PENK;DIO2
138680-92-9	BDKRB1
13870-90-1	GSTP1;MMUT
138726-08-6	CCNA2;CCNB1;CCND2;RB1
13875-63-3	ALKBH2;MPG
13877-93-5	TNF;VCAM1;CNR2;NOS2;CAT;IRF1;IL6;HSTRPA;NOS3;INS1;IL1B
138780-00-4	ACHE
138847-85-5	GRIN1;PRKAA1;SIGMAR1;SIRT1;TRP53
138908-40-4	ADRB3;UCP1;CPT1B
138932-35-1	CCK;CCKBR;IGHG1
139-85-5	ACHE;ACTA2;AGER;CAT;CDH1;FGF2;G6PD;GLO1;GSR;HK;HMGB1;S100B;SMAD2;SMAD3;SOD1;TGFB1;VIM
139067-52-0	CCKBR;CHGA;HDC
139087-53-9	AHR;CYP1A1
13909-09-6	BIRC2;SLC22A2
1391-73-7	CASP3;GSK3B;TNF;TNFSF10;BCL2;BAX;CASP9;CCND1;PTGS2;PPARG;TP53;GDF15;BIRC5;NOS2;CEBPA;CTNNB1;IL1B;CASP8
139191-80-3	GPT;HRH3
139298-40-1	MAPK1;MAPK3;CAMK2A;CASP3;DRD3;CYP1A1;HIF1A;CREB1;AKT1;MYH7
139307-94-1	NUDT1
13939-11-2	TSPO
13943-58-3	PAM
139481-59-7	AGT;ADIPOQ;CYBA;TNF;NOS3;CRP;CYBB;NOX4;LEP;VEGFA;REN
13956-29-1	TRPV1;ICAM1;SERPINE1;TYR;TNF;PPARG;IDO1;HMOX1;DCT;TYRP1;MITF;IL1B;CREB1;IFNB1;TRPV2;IL6;TOP2A;CYP3A11;TIMP1;NDRG1;SLC39A10;MT2;IFNG;PTGS2;TOP2B
13963-57-0	APP
139637-11-9	CYP3A4;ICAM1;SELE;TNF;VCAM1
13965-91-8	CD86;CXCL8;FBL;ICAM1;IFNG;IL1B;IL2;NOTCH3;PMAIP1
1397-89-3	EPO;PRKACG;IL6;HIF1A
1398-61-4	CHIT1;IGF1R;MMP9;MUC1;STAT3;SUR;VEGFA
13985-65-4	GHRH;SST
139890-68-9	MAPK3;MAPK1;CASP3;MAPK8;CYP1A1;TNF;MAPK9;PARP1;FOS;NOS3;CXCL8;AKT1;S100A4
139953-73-4	ADRA1B
140-11-4	ENPP2;MMP9;PPP3CA
140-66-9	ESR1;ESR2;S100G;AR;VEGFA;CTSB
140-67-0	AHR;CASP3;CCNA2;CCNB1;CCND1;CCNE1;CHEK1;CYP1A1;CYP1A2;CYP2A6;CYP2E1;GSK3B;H2AX;MAPK1;MAPK3;MAPK8;MAPK9;PCNA;PPP2CA;RAD51;SRC;TNF;TP53;UGT1A1
140-88-5	AKR1B10;AKR1C2;ASF1A;FBXO30;GCLC;GCNT3;LIF;SLC7A11;TRP53
